"","Date","daily.count","apparentTemperatureMax","apparentTemperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","cloudCover","dewPoint","humidity","icon","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","pressure","summary","sunriseTime","sunsetTime","temperatureMax","temperatureMaxTime","temperatureMin","temperatureMinTime","time","visibility","windBearing","windSpeed"
"316",2013-09-11,4411,76.58,1378947600,59.36,1378908000,0,52.69,0.6,"clear-day",0.22,0,0,NA,0,"",1013.1,"Clear throughout the day.",1378906991,1378953081,76.58,1378947600,59.36,1378908000,1378882800,9.91,7,3.65
"317",2013-09-12,4045,68.24,1379034000,59.2,1378987200,0,53.68,0.73,"clear-day",0.26,0,0,NA,0,"",1014.71,"Clear throughout the day.",1378993471,1379039358,68.24,1379034000,59.2,1378987200,1378969200,8.51,300,1.92
"318",2013-09-13,3232,64.29,1379113200,59.03,1379077200,NA,56.07,0.82,"clear-day",0.29,0,0,NA,0,"",1014.07,"Clear throughout the day.",1379079950,1379125634,64.29,1379113200,59.03,1379077200,1379055600,8.4,266,1.37
"319",2013-09-14,1832,63.65,1379203200,59.44,1379224800,0,54.81,0.79,"clear-day",0.33,0,0,NA,0,"",1010.4,"Clear throughout the day.",1379166430,1379211911,63.65,1379203200,59.44,1379224800,1379142000,8.85,326,3.51
"320",2013-09-15,1024,64.17,1379286000,56.49,1379260800,NA,56.73,0.87,"rain",0.37,0.0051,0.1011,1379296800,0.8,"rain",1008.07,"Rain in the evening.",1379252910,1379298187,64.17,1379286000,56.49,1379260800,1379228400,7.21,190,2.17
"321",2013-09-16,3065,67.16,1379368800,60.84,1379397600,NA,54.62,0.76,"clear-day",0.41,0,0,NA,0,"",1012.65,"Clear throughout the day.",1379339390,1379384463,67.16,1379368800,60.84,1379397600,1379314800,9.91,177,3.5
"322",2013-09-17,3284,61.01,1379451600,56.61,1379430000,NA,47.82,0.67,"clear-day",0.44,0,0,NA,0,"",1012.74,"Clear throughout the day.",1379425870,1379470738,61.01,1379451600,56.61,1379430000,1379401200,10,323,1.47
"323",2013-09-18,3909,65.08,1379552400,56.06,1379491200,0,48.02,0.67,"clear-day",0.48,0,0,NA,0,"",1017.46,"Clear throughout the day.",1379512350,1379557014,65.08,1379552400,56.06,1379491200,1379487600,10,209,2.07
"324",2013-09-19,4118,74.48,1379638800,52.74,1379599200,0,46.71,0.64,"clear-day",0.52,0,0,NA,0,"",1013.15,"Clear throughout the day.",1379598830,1379643290,74.48,1379638800,52.74,1379599200,1379574000,10,333,1.45
"325",2013-09-20,3334,71.64,1379710800,58.19,1379685600,0,51.08,0.67,"rain",0.55,0.0048,0.0642,1379728800,0.75,"rain",1005.13,"Rain in the evening.",1379685310,1379729565,71.64,1379710800,58.19,1379685600,1379660400,9.69,171,4.01
"326",2013-09-21,1932,65.38,1379804400,56.9,1379772000,0,49.54,0.68,"clear-day",0.58,5e-04,0.0063,1379764800,0.29,"rain",1005.84,"Clear throughout the day.",1379771790,1379815841,65.38,1379804400,56.9,1379772000,1379746800,9.85,194,2.63
"327",2013-09-22,796,60.98,1379890800,56.04,1379880000,NA,50.28,0.74,"rain",0.61,0.0142,0.17,1379883600,0.84,"rain",1004.7,"Rain in the afternoon and overnight.",1379858270,1379902117,60.98,1379890800,56.04,1379880000,1379833200,9.25,171,9.08
"328",2013-09-23,2257,61.13,1379980800,55.67,1380002400,NA,45.15,0.64,"rain",0.65,0.0043,0.031,1379923200,0.66,"rain",1012.02,"Light rain in the morning.",1379944751,1379988392,61.13,1379980800,55.67,1380002400,1379919600,9.66,181,7.9
"329",2013-09-24,3206,61.77,1380060000,52.58,1380034800,0,42.41,0.62,"clear-day",0.68,0,0,NA,0,"",1012.87,"Clear throughout the day.",1380031232,1380074668,61.77,1380060000,52.58,1380034800,1380006000,10,189,4.77
"330",2013-09-25,3102,60.42,1380153600,51.23,1380106800,0,44.44,0.71,"rain",0.71,0.0019,0.0126,1380110400,0.54,"rain",1014.33,"Light rain in the morning.",1380117713,1380160944,60.42,1380153600,51.23,1380106800,1380092400,9.86,335,4.63
"331",2013-09-26,3613,60.98,1380240000,45.7,1380207600,0,45.52,0.75,"clear-day",0.74,3e-04,0.0063,1380200400,0.29,"rain",1019.4,"Clear throughout the day.",1380204194,1380247220,60.98,1380240000,47.47,1380204000,1380178800,8.79,184,1.86
"332",2013-09-27,2149,57.72,1380337200,52.21,1380297600,NA,46.9,0.73,"rain",0.77,0.0022,0.0363,1380297600,0.68,"rain",1015.99,"Light rain in the morning.",1380290675,1380333497,57.72,1380337200,52.21,1380297600,1380265200,9.56,165,8.22
"333",2013-09-28,477,61.95,1380402000,54.04,1380434400,NA,45.75,0.66,"rain",0.8,0.0472,0.191,1380412800,0.85,"rain",1001.35,"Rain until evening, starting again overnight.",1380377156,1380419774,61.95,1380402000,54.04,1380434400,1380351600,7.82,166,8.84
"334",2013-09-29,490,56.84,1380506400,53.95,1380492000,NA,43.59,0.66,"rain",0.83,0.0245,0.1048,1380513600,0.8,"rain",997.88,"Rain throughout the day.",1380463638,1380506051,56.84,1380506400,53.95,1380492000,1380438000,9.17,160,11.67
"335",2013-09-30,2259,56.13,1380564000,50.98,1380531600,NA,46.83,0.78,"rain",0.86,0.0323,0.2421,1380571200,0.87,"rain",1005.7,"Heavy rain in the morning and afternoon.",1380550120,1380592328,56.13,1380564000,50.98,1380531600,1380524400,8.98,185,11.27
"336",2013-10-01,2730,56.96,1380664800,45.38,1380632400,NA,43.98,0.73,"rain",0.89,0.0056,0.0584,1380646800,0.74,"rain",1016.43,"Rain in the morning.",1380636602,1380678606,56.96,1380664800,49.03,1380636000,1380610800,9.7,168,7.81
"337",2013-10-02,2412,54.1,1380758400,50.23,1380744000,NA,41.27,0.67,"rain",0.92,0.0091,0.0468,1380769200,0.72,"rain",1019.64,"Light rain until afternoon, starting again in the evening.",1380723085,1380764884,54.1,1380758400,50.23,1380744000,1380697200,9.45,176,3.6
"338",2013-10-03,3251,56.1,1380848400,49.75,1380866400,NA,45.96,0.79,"clear-day",0.95,0.002,0.0184,1380798000,0.59,"rain",1028.3,"Clear throughout the day.",1380809567,1380851162,56.1,1380848400,49.75,1380866400,1380783600,9.46,322,3.68
"339",2013-10-04,3214,60.02,1380927600,43.99,1380898800,0,44.02,0.78,"fog",0.99,3e-04,0.0063,1380891600,0.29,"rain",1030.96,"Foggy in the morning.",1380896050,1380937441,60.02,1380927600,43.99,1380898800,1380870000,7.92,223,0.38
"340",2013-10-05,2153,64.78,1381017600,47.04,1380985200,0,45.58,0.73,"clear-day",0.02,0,0,NA,0,"",1025.52,"Clear throughout the day.",1380982534,1381023721,64.78,1381017600,47.74,1380981600,1380956400,9.71,316,1.6
"341",2013-10-06,2170,70.61,1381104000,46.08,1381071600,0,46.1,0.7,"rain",0.06,3e-04,0.0063,1381060800,0.29,"rain",1016.03,"Rain overnight.",1381069017,1381110001,70.61,1381104000,47.65,1381068000,1381042800,8.82,195,3.08
"342",2013-10-07,2940,59.6,1381179600,54.01,1381212000,NA,47.61,0.74,"clear-day",0.09,0.0057,0.0837,1381132800,0.78,"rain",1014.75,"Clear throughout the day.",1381155501,1381196281,59.6,1381179600,54.01,1381212000,1381129200,9.48,184,8.87
"343",2013-10-08,2890,55.72,1381273200,50.84,1381258800,NA,44.73,0.74,"rain",0.13,0.0107,0.1252,1381258800,0.82,"rain",1016.45,"Rain until afternoon.",1381241986,1381282562,55.72,1381273200,50.84,1381258800,1381215600,9.6,252,1.4
"344",2013-10-09,3587,56.03,1381363200,42.44,1381320000,0,43.28,0.78,"clear-day",0.17,0,0,NA,0,"",1018.76,"Clear throughout the day.",1381328470,1381368844,56.03,1381363200,45.26,1381327200,1381302000,9.72,131,0.84
"345",2013-10-10,3172,57.84,1381438800,46.16,1381417200,NA,45.46,0.78,"rain",0.21,4e-04,0.0063,1381471200,0.29,"rain",1015.96,"Rain overnight.",1381414955,1381455127,57.84,1381438800,48.74,1381410000,1381388400,9.78,235,0.67
"346",2013-10-11,2334,55.1,1381532400,51.09,1381510800,NA,47.7,0.84,"rain",0.24,0.0172,0.14,1381485600,0.82,"rain",1020.08,"Rain in the morning.",1381501441,1381541410,55.1,1381532400,51.09,1381510800,1381474800,7.1,308,1.74
"347",2013-10-12,1274,55.78,1381615200,48.55,1381586400,NA,46.76,0.81,"rain",0.28,0.0027,0.0174,1381579200,0.59,"rain",1020.48,"Light rain in the morning.",1381587926,1381627694,55.78,1381615200,49.9,1381586400,1381561200,8.96,321,2.9
"348",2013-10-13,1515,57.51,1381705200,44.68,1381665600,0,46.18,0.83,"fog",0.32,0,0,NA,0,"",1026.37,"Foggy in the morning.",1381674412,1381713979,57.51,1381705200,47.5,1381669200,1381647600,7.35,9,1.53
"349",2013-10-14,3405,57.67,1381791600,43.63,1381766400,0,44.89,0.82,"fog",0.36,3e-04,0.0063,1381755600,0.29,"rain",1029.61,"Foggy in the morning.",1381760899,1381800264,57.67,1381791600,44.59,1381762800,1381734000,6.53,329,1.51
"350",2013-10-15,3464,54.3,1381896000,45.18,1381842000,0,45.79,0.85,"fog",0.39,0,0,NA,0,"",1026.54,"Foggy in the morning.",1381847386,1381886551,54.3,1381896000,45.76,1381838400,1381820400,5.64,325,1.68
"351",2013-10-16,3340,55.59,1381964400,50.24,1381928400,0,47.44,0.84,"clear-day",0.43,0,0,NA,0,"",1022.42,"Clear throughout the day.",1381933873,1381972838,55.59,1381964400,50.24,1381928400,1381906800,7.13,6,3.73
"352",2013-10-17,3251,57.19,1382050800,47.65,1382007600,0,46.97,0.82,"clear-day",0.46,3e-04,0.0063,1382076000,0.29,"rain",1024.55,"Clear throughout the day.",1382020360,1382059126,57.19,1382050800,49.98,1382011200,1381993200,7.73,358,0.71
"353",2013-10-18,2950,53.09,1382140800,44.17,1382112000,0,46.57,0.89,"fog",0.49,0,0,NA,0,"",1023.53,"Foggy in the morning.",1382106848,1382145415,53.09,1382140800,46.7,1382108400,1382079600,4.62,313,3.47
"354",2013-10-19,1134,49.92,1382238000,42.01,1382191200,NA,45.7,0.9,"fog",0.53,0,0,NA,0,"",1022.13,"Foggy until afternoon.",1382193336,1382231706,49.92,1382238000,46.09,1382191200,1382166000,3.45,320,3.68
"355",2013-10-20,1112,50.87,1382310000,45.11,1382252400,NA,45.04,0.86,"clear-day",0.56,0,0,NA,0,"",1022.66,"Clear throughout the day.",1382279825,1382317997,50.87,1382310000,47.23,1382259600,1382252400,6.27,336,2.56
"356",2013-10-21,3006,51.87,1382389200,43.54,1382356800,NA,45.68,0.87,"clear-day",0.59,0,0,NA,0,"",1021.27,"Clear throughout the day.",1382366314,1382404289,51.87,1382389200,47.21,1382364000,1382338800,4.84,340,3.49
"357",2013-10-22,3162,53.54,1382486400,45.25,1382461200,NA,46.69,0.89,"fog",0.62,0,0,NA,0,"",1019.31,"Foggy overnight.",1382452803,1382490583,53.54,1382486400,47.85,1382457600,1382425200,4.87,327,3.04
"358",2013-10-23,3084,49.49,1382565600,43.46,1382529600,0,45.24,0.91,"fog",0.66,3e-04,0.0063,1382540400,0.29,"rain",1017.29,"Foggy throughout the day.",1382539293,1382576877,49.49,1382565600,46.08,1382536800,1382511600,2.27,332,2.84
"359",2013-10-24,3015,49.15,1382652000,43.87,1382623200,NA,45.85,0.93,"fog",0.69,3e-04,0.0063,1382619600,0.29,"rain",1018.34,"Foggy until afternoon.",1382625782,1382663173,49.15,1382652000,46.67,1382612400,1382598000,1.33,294,2.19
"360",2013-10-25,2435,53.69,1382749200,44.82,1382720400,NA,46.62,0.88,"clear-day",0.71,0,0,NA,0,"",1024.66,"Clear throughout the day.",1382712273,1382749470,53.69,1382749200,47.14,1382688000,1382684400,5.66,135,2.99
"361",2013-10-26,1367,53.78,1382821200,46.81,1382774400,NA,45.46,0.8,"clear-day",0.74,3e-04,0.0063,1382774400,0.29,"rain",1026.28,"Clear throughout the day.",1382798763,1382835768,53.78,1382821200,49.11,1382770800,1382770800,7.77,357,2.64
"362",2013-10-27,778,56.93,1382918400,43.79,1382882400,NA,45.71,0.81,"rain",0.77,0.0018,0.01,1382900400,0.51,"rain",1015.74,"Light rain until afternoon.",1382885254,1382922068,56.93,1382918400,46.95,1382886000,1382857200,7.79,13,2.27
"363",2013-10-28,3328,56.06,1382994000,50.3,1383026400,0,39.8,0.63,"clear-day",0.81,0,0,NA,0,"",1013.67,"Clear throughout the day.",1382971745,1383008369,56.06,1382994000,50.3,1383026400,1382943600,9.53,348,5.7
"364",2013-10-29,3352,55.75,1383091200,37.74,1383055200,0,37.37,0.69,"clear-day",0.84,0,0,NA,0,"",1016.32,"Clear throughout the day.",1383058236,1383094671,55.75,1383091200,40.45,1383058800,1383030000,9.6,150,1.95
"365",2013-10-30,2954,56.89,1383174000,40.16,1383134400,0,40.16,0.71,"clear-day",0.87,4e-04,0.01,1383192000,0.51,"rain",1019.69,"Clear throughout the day.",1383144727,1383180975,56.89,1383174000,42.81,1383138000,1383116400,9.07,163,6.11
"366",2013-10-31,2573,55.78,1383264000,46.85,1383224400,NA,46.9,0.81,"clear-day",0.9,4e-04,0.0063,1383210000,0.29,"rain",1022.1,"Clear throughout the day.",1383231219,1383267280,55.78,1383264000,49.98,1383224400,1383202800,8.68,180,4.25
"367",2013-11-01,2812,59.86,1383350400,52.95,1383318000,NA,47.41,0.76,"clear-day",0.94,0,0,NA,0,"",1021.21,"Clear throughout the day.",1383317710,1383353587,59.86,1383350400,52.95,1383318000,1383289200,8.5,173,2.64
"368",2013-11-02,670,54.95,1383404400,43.45,1383458400,NA,43.38,0.73,"rain",0.97,0.0135,0.1547,1383418800,0.83,"rain",1006.21,"Light rain and breezy in the morning.",1383404202,1383439895,54.95,1383404400,47.23,1383458400,1383375600,9.2,195,10.24
"369",2013-11-03,1321,51.69,1383516000,38.2,1383490800,NA,38.24,0.74,"rain",0.01,5e-04,0.0063,1383548400,0.29,"rain",1017.24,"Drizzle overnight.",1383490694,1383526205,51.69,1383516000,41.37,1383490800,1383462000,9.97,164,1.56
"370",2013-11-04,3058,49.5,1383595200,36.59,1383577200,0,37.36,0.74,"rain",0.04,2e-04,0.0037,1383631200,0.14,"rain",1021.15,"Light rain overnight.",1383577186,1383612517,49.5,1383595200,40.47,1383577200,1383552000,9.83,142,2.21
"371",2013-11-05,2789,54.44,1383685200,40.75,1383649200,NA,43.22,0.8,"rain",0.08,0.0032,0.0163,1383649200,0.58,"rain",1019.55,"Light rain in the morning.",1383663678,1383698830,54.44,1383685200,44.23,1383649200,1383638400,8.89,162,2.97
"372",2013-11-06,2918,51.93,1383778800,46.76,1383750000,NA,44.34,0.82,"rain",0.12,0.0027,0.0163,1383807600,0.58,"rain",1024.47,"Light rain starting in the evening.",1383750170,1383785145,51.93,1383778800,46.76,1383750000,1383724800,8.55,156,0.83
"373",2013-11-07,1709,58.45,1383858000,44.19,1383832800,NA,44.69,0.81,"rain",0.16,0.0363,0.1905,1383832800,0.85,"rain",1010.78,"Rain in the morning and afternoon.",1383836662,1383871461,58.45,1383858000,48.95,1383829200,1383811200,7.83,172,10.44
"374",2013-11-08,2632,54.69,1383951600,45.03,1383912000,NA,42.32,0.73,"clear-day",0.19,0,0,NA,0,"",1019.71,"Clear throughout the day.",1383923154,1383957779,54.69,1383951600,47.75,1383980400,1383897600,9.36,187,6.13
"375",2013-11-09,1193,50.01,1384038000,43.68,1383991200,NA,42.25,0.82,"rain",0.23,0.0032,0.0163,1384048800,0.58,"rain",1020.15,"Light rain in the evening and overnight.",1384009645,1384044100,50.01,1384038000,43.72,1384009200,1383984000,8.53,14,0.89
"376",2013-11-10,990,50.1,1384124400,41.58,1384077600,NA,42.85,0.81,"clear-day",0.27,3e-04,0.0063,1384070400,0.29,"rain",1020.55,"Clear throughout the day.",1384096137,1384130422,50.1,1384124400,47.04,1384092000,1384070400,10,344,5.45
"377",2013-11-11,2661,53.66,1384207200,42.87,1384156800,0,43.07,0.79,"clear-day",0.31,0,0,NA,0,"",1019.44,"Clear throughout the day.",1384182628,1384216746,53.66,1384207200,45.94,1384178400,1384156800,9.33,336,2.97
"378",2013-11-12,2416,57.98,1384300800,47.99,1384243200,NA,47.95,0.82,"rain",0.34,0.0054,0.0526,1384264800,0.73,"rain",1023.55,"Light rain in the morning.",1384269119,1384303072,57.98,1384300800,49.48,1384243200,1384243200,8.79,165,4.71
"379",2013-11-13,3067,55.24,1384383600,51.08,1384412400,NA,45.68,0.76,"clear-day",0.38,0,0,NA,0,"",1029.56,"Clear throughout the day.",1384355610,1384389400,55.24,1384383600,51.08,1384412400,1384329600,9.75,185,4.22
"380",2013-11-14,2591,50.1,1384462800,43.17,1384498800,NA,42.84,0.81,"clear-day",0.41,7e-04,0.0074,1384473600,0.37,"rain",1022.02,"Clear throughout the day.",1384442100,1384475730,50.1,1384462800,45.74,1384491600,1384416000,8.73,194,1.99
"381",2013-11-15,2063,50.79,1384581600,40.81,1384563600,NA,37.51,0.7,"rain",0.45,0.0039,0.0474,1384545600,0.72,"rain",1008.25,"Light rain until afternoon.",1384528590,1384562062,50.79,1384581600,44.29,1384534800,1384502400,9.21,180,7.69
"382",2013-11-16,1121,45.1,1384639200,38.45,1384617600,NA,33.98,0.63,"clear-day",0.48,0,0,NA,0,"",1001.24,"Clear throughout the day.",1384615079,1384648396,49.4,1384639200,42.89,1384617600,1384588800,9.54,179,6.88
"383",2013-11-17,966,51.42,1384725600,39.95,1384696800,NA,41.14,0.77,"rain",0.51,0.0035,0.021,1384711200,0.61,"rain",1010.7,"Light rain until afternoon, starting again in the evening, and breezy in the afternoon.",1384701568,1384734732,51.42,1384725600,45,1384686000,1384675200,8.98,183,13.12
"384",2013-11-18,2112,53.86,1384844400,43.85,1384776000,NA,44.85,0.81,"rain",0.54,0.0317,0.0953,1384837200,0.79,"rain",1007.94,"Rain throughout the day.",1384788056,1384821071,53.86,1384844400,48.37,1384776000,1384761600,6.67,165,8.03
"385",2013-11-19,2309,53.92,1384855200,37.13,1384930800,NA,33.46,0.61,"rain",0.57,0.0054,0.0437,1384848000,0.71,"rain",1009.64,"Light rain in the morning and afternoon.",1384874543,1384907411,53.92,1384855200,42.09,1384930800,1384848000,9.19,357,1.01
"386",2013-11-20,2834,40.21,1384988400,31.91,1385017200,0,25.14,0.55,"clear-day",0.6,0,0,NA,0,"",1026.81,"Clear throughout the day.",1384961030,1384993754,43.19,1384988400,37.68,1384963200,1384934400,10,346,5.16
"387",2013-11-21,2505,41.25,1385074800,26.17,1385028000,0,27.08,0.65,"clear-day",0.63,0,0,NA,0,"",1037.1,"Clear throughout the day.",1385047516,1385080100,44.7,1385074800,33.71,1385046000,1385020800,9.93,359,4.27
"388",2013-11-22,2330,43.84,1385157600,26.83,1385132400,0,28.78,0.65,"clear-day",0.66,0,0,NA,0,"",1035.69,"Clear throughout the day.",1385134001,1385166448,45.66,1385157600,34.94,1385132400,1385107200,9.97,345,4.36
"389",2013-11-23,1210,45.54,1385247600,28.88,1385215200,0,34.15,0.74,"clear-day",0.69,0.0021,0.0505,1385244000,0.72,"rain",1027.13,"Clear throughout the day.",1385220485,1385252798,49.52,1385247600,36.46,1385211600,1385193600,9.48,345,4.14
"390",2013-11-24,1141,46.62,1385334000,33.72,1385283600,0,36.27,0.81,"clear-day",0.72,0,0,NA,0,"",1023.32,"Clear throughout the day.",1385306968,1385339150,48.92,1385334000,34.97,1385308800,1385280000,7.84,337,1.78
"391",2013-11-25,2609,51.74,1385416800,31.48,1385388000,0,36.25,0.79,"clear-day",0.75,0,0,NA,0,"",1026.02,"Clear throughout the day.",1385393450,1385425505,51.74,1385416800,35.94,1385391600,1385366400,6.06,168,1.42
"392",2013-11-26,2541,51.33,1385517600,32.59,1385478000,0,37.34,0.79,"fog",0.78,0,0,NA,0,"",1022.58,"Foggy in the morning.",1385479930,1385511863,51.33,1385517600,36.9,1385478000,1385452800,6.15,161,3.54
"393",2013-11-27,2251,52.08,1385593200,43.34,1385571600,0,37.89,0.68,"clear-day",0.82,0,0,NA,0,"",1016.92,"Clear throughout the day.",1385566410,1385598223,52.08,1385593200,44.9,1385622000,1385539200,9.81,341,1.55
"394",2013-11-28,582,43.87,1385676000,34.18,1385650800,0,37.43,0.87,"fog",0.85,0,0,NA,0,"",1019.71,"Foggy until afternoon.",1385652888,1385684586,43.87,1385676000,38.06,1385654400,1385625600,2.92,163,2.42
"395",2013-11-29,1004,45.37,1385794800,38.68,1385712000,NA,39.46,0.8,"clear-day",0.88,4e-04,0.0063,1385776800,0.29,"rain",1025.1,"Clear throughout the day.",1385739365,1385770951,47.95,1385794800,41.55,1385715600,1385712000,7.14,158,2.99
"396",2013-11-30,865,51.15,1385863200,42.05,1385812800,NA,41.6,0.76,"rain",0.92,0.0031,0.0374,1385877600,0.69,"rain",1025.31,"Light rain overnight.",1385825841,1385857319,51.15,1385863200,46.15,1385812800,1385798400,9.72,163,8.07
"397",2013-12-01,681,54.87,1385910000,43.07,1385967600,NA,40.51,0.64,"wind",0.95,0.0017,0.0137,1385899200,0.55,"rain",1011.81,"Breezy and partly cloudy in the morning.",1385912315,1385943690,54.87,1385910000,47.7,1385967600,1385884800,9.3,203,11.89
"398",2013-12-02,2283,42.97,1385971200,33.36,1386050400,0,31.79,0.69,"rain",0.99,0.0044,0.0416,1386039600,0.7,"rain",1013.39,"Light rain in the evening and overnight.",1385998787,1386030063,46.69,1385971200,37.12,1386050400,1385971200,9.62,196,4.53
"399",2013-12-03,2211,33.97,1386100800,28.02,1386061200,0,24.68,0.61,"clear-day",0.03,6e-04,0.01,1386061200,0.51,"rain",1024.08,"Clear throughout the day.",1386085258,1386116439,40.26,1386100800,34.41,1386140400,1386057600,9.95,345,7.09
"400",2013-12-04,2078,38.73,1386194400,20.25,1386169200,0,25.57,0.73,"clear-day",0.07,0,0,NA,0,"",1027.39,"Clear throughout the day.",1386171727,1386202818,38.73,1386194400,27.65,1386169200,1386144000,9.9,31,2.23
"401",2013-12-05,1938,29.9,1386284400,21.47,1386266400,0,20.54,0.67,"clear-day",0.11,0,0,NA,0,"",1025.19,"Clear throughout the day.",1386258194,1386289200,33.86,1386284400,27.78,1386259200,1386230400,9.7,132,3.3
"402",2013-12-06,1694,25.93,1386367200,22.34,1386331200,0,8.49,0.4,"clear-day",0.14,0,0,NA,0,"",1022.65,"Clear throughout the day.",1386344659,1386375584,33.95,1386367200,26.82,1386399600,1386316800,10,76,3.89
"403",2013-12-07,591,25.66,1386457200,11.82,1386435600,0,9.17,0.49,"clear-day",0.18,0,0,NA,0,"",1028.06,"Clear throughout the day.",1386431123,1386461972,30.95,1386457200,22.5,1386486000,1386403200,9.96,18,3.84
"404",2013-12-08,473,32.82,1386547200,12.51,1386500400,0,14.72,0.6,"clear-day",0.22,0,0,NA,0,"",1033.51,"Clear throughout the day.",1386517584,1386548362,32.82,1386547200,20.77,1386500400,1386489600,9.92,135,2.63
"405",2013-12-09,1793,29.68,1386658800,17.36,1386590400,NA,18.67,0.64,"clear-day",0.25,0,0,NA,0,"",1034.96,"Clear throughout the day.",1386604044,1386634755,33.89,1386658800,23.86,1386590400,1386576000,9.63,144,3.7
"406",2013-12-10,1870,36.84,1386720000,27.79,1386666000,NA,29.29,0.75,"clear-day",0.29,0,0,NA,0,"",1032.16,"Clear throughout the day.",1386690501,1386721151,40.01,1386720000,32.93,1386662400,1386662400,9.21,147,3.46
